TABLE_NAME,DOSSIERNUMMER,AANVRAGER,REGELINGNAAM,BELEIDSTERREIN,ORGANISATIEONDERDEEL,PROJECT_NAAM,TYPE_PERIODICITEIT,BEDRAG_AANGEVRAAGD,BEDRAG_VERLEEND,BEDRAG_VASTGESTELD,SUBSIDIEJAAR,DATUM_OVERZICHT,
SB_MI_SUBSIDIEREGISTER,SBA-002068,(Particulier),Eenmalige Initiatieven SD Noord,Algemeen,stadsdeel Noord,4 mei herdenking en 5 mei bevrijding,Eenmalig,4100.00,4100.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002071,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,Een bijeenkomst,Eenmalig,250.00,230.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002072,(Particulier),Subsidieregeling Bewonersinitiatieven,Participatie,stadsdeel Oost,"Liedje en Latte, dromen uit de wijk",Eenmalig,1976.30,1976.30,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002074,(Particulier),Eenmalige Initiatieven SD Centrum,Algemeen,stadsdeel Centrum,Gevelstenen project,Eenmalig,5296.00,5296.00,5296.00,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002078,(Particulier),Eenmalige Initiatieven SD West,Algemeen,stadsdeel West,educatieve busreis naar Buchenwald die plaatsvond in 2015,Eenmalig,2000.00,.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002092,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,thema ontbijt iedere woensdagochtend,Eenmalig,494.00,.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002095,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,"Buurtkoor De IJgenwijze Noot (Amsterdam Noord, Vogelbuurt)",Eenmalig,485.00,485.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002104,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,Bewonersinitiatief,Eenmalig,400.00,.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002110,(Particulier),Eenmalige Initiatieven SD Oost,Algemeen,stadsdeel Oost,4 mei herdenking Ijburg,Eenmalig,2500.00,2200.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002111,(Particulier),Eenmalige Initiatieven SD Noord,Algemeen,stadsdeel Noord,4 en 5 mei activiteiten Tuindorp Oostzaan en Molenwijk,Eenmalig,5400.00,5100.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002112,(Particulier),Eenmalige Initiatieven SD Oost,Algemeen,stadsdeel Oost,4 mei herdenking Java-eiland,Eenmalig,525.00,375.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002116,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,Klaverjassen voor ouderen in Amsterdam-Noord en met name voor ouderen in de Molenwijk,Eenmalig,500.00,500.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002117,(Particulier),Eenmalige Initiatieven SD Noord,Algemeen,stadsdeel Noord,Herdenken en vieren 4 en 5 mei Midden Noord 2016,Eenmalig,4475.00,4020.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002127,(Particulier),Subsidieregeling inzake het verstrekken van investeringssubsidie aan ondernemers in winkelstraten in,Economie,stadsdeel Oost,reclameborden en afzuigkap,Eenmalig,5000.00,.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002153,(Particulier),Nadere regels subsidies versterking bewonersparticipatie stadsdeel Zuidoost 2013,Participatie,stadsdeel Zuidoost,Hanging Baskets ophangen in Driemond,Eenmalig,4000.00,4000.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002160,(Particulier),Subsidieregeling Burgerschap en Diversiteit,Participatie,"Onderwijs, Jeugd en Zorg",Pak je Avond 5 december,Eenmalig,1000.00,.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002162,(Particulier),Nadere regels subsidie Kunst Cultuur West,Cultuur,stadsdeel West,"Voor een kunstproject, plaatsen 'inspiratie beeld' op locatie en organiseren van workshops",Eenmalig,4300.00,4300.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002165,(Particulier),Subsidie Kunst en cultuur Oost,Cultuur,stadsdeel Oost,De Bonte Avond in het Lloyd Hotel. Een half jaarlijkse culturele salon vol kunst en cultuur.,Eenmalig,3000.00,3000.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002173,(Particulier),Subsidieregeling Bewonersinitiatieven,Participatie,stadsdeel Oost,Gebruiksklaar maken nieuwe ruimte,Eenmalig,2500.00,2500.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002178,(Particulier),Subsidieregeling Amsterdam Dialoog 2015-2016,Participatie,"Onderwijs, Jeugd en Zorg","Huiskamervoorstellingen ""Onaf"".",Eenmalig,4000.00,.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002179,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,Taartenbak en decoreer activiteit,Eenmalig,493.50,375.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002180,(Particulier),Nadere regels subsidies versterking bewonersparticipatie stadsdeel Zuidoost 2013,Participatie,stadsdeel Zuidoost,Maatschappelijke ondersteuning,Eenmalig,1500.00,.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002190,(Particulier),Nadere regels subsidies versterking bewonersparticipatie stadsdeel Zuidoost 2013,Participatie,stadsdeel Zuidoost,Maatschappelijke week voor scholiren,Eenmalig,1000.00,1000.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002203,(Particulier),Subsidie Kunst en cultuur Oost,Cultuur,stadsdeel Oost,Het Kaleidoscope Festival,Eenmalig,3500.00,2500.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002207,(Particulier),Subsidie Kunst en cultuur Oost,Cultuur,stadsdeel Oost,Two site-specific performances in De Indische Buurt in the framework of a 10-day cultural event,Eenmalig,5000.00,3000.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002209,(Particulier),Subsidie Kunst en cultuur Oost,Cultuur,stadsdeel Oost,Tijdelijk kunstproject met als titel An Artist House.,Eenmalig,4700.00,3500.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002210,(Particulier),Subsidie Kunst en cultuur Oost,Cultuur,stadsdeel Oost,Voor 3 film/concertvoorstelling met 'live'pianomuziek in CBK Amsterdam.,Eenmalig,4990.00,.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002212,(Particulier),Eenmalige Initiatieven SD West,Algemeen,stadsdeel West,Sinterklaasintocht Bos en Lommer,Eenmalig,4000.00,4000.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002214,(Particulier),Subsidie Kunst en cultuur Oost,Cultuur,stadsdeel Oost,Otto & Minnée presenteren 'Snackbar Foto's',Eenmalig,2250.00,.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002367,(Particulier),Subsidieregeling Amsterdam Dialoog 2015-2016,Participatie,"Onderwijs, Jeugd en Zorg",3 dialoog-activiteiten,Eenmalig,4000.00,.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002481,(Particulier),Subsidie Vrijwilligersinitiatieven in Zuid,Welzijn en Zorg,stadsdeel Zuid,Wekelijkse klaverjasmiddag,Eenmalig,1680.00,1680.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002529,(Particulier),Nadere regels subsidies versterking bewonersparticipatie stadsdeel Zuidoost 2013,Participatie,stadsdeel Zuidoost,Participatie 55+,Eenmalig,4300.00,3440.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002533,(Particulier),Nadere regels subsidies versterking bewonersparticipatie stadsdeel Zuidoost 2013,Participatie,stadsdeel Zuidoost,Subsidie Versterking bewonersparticipatie Zuidoost,Eenmalig,5000.00,5000.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002546,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,gedichtenavond,Eenmalig,1110.00,.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002550,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,voor gedichtavond,Eenmalig,500.00,500.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002555,(Particulier),Subsidieregeling Bewonersinitiatieven,Participatie,stadsdeel Oost,Project uitvoering Muscial Alice in Wonderland,Eenmalig,15000.00,.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002557,(Particulier),Eenmalige Initiatieven SD Zuidoost,Algemeen,stadsdeel Zuidoost,"Bijles Engels, Nederlands en Rekenen",Eenmalig,4826.00,3253.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002584,(Particulier),Subsidie Vrijwilligersinitiatieven in Zuid,Welzijn en Zorg,stadsdeel Zuid,activiteiten voor senioren,Eenmalig,1100.00,1100.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002586,(Particulier),Subsidieregeling Burgerschap en Diversiteit,Participatie,"Onderwijs, Jeugd en Zorg",Food Connect ( multi culturele eet activiteit),Eenmalig,5000.00,.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002687,(Particulier),Subsidieregeling Burgerschap en Diversiteit,Participatie,"Onderwijs, Jeugd en Zorg",opvoeren toneelstuk Schot voor middelbare scholen te Amsterdam,Eenmalig,15000.00,.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002709,(Particulier),Nadere regels subsidies versterking bewonersparticipatie stadsdeel Zuidoost 2013,Participatie,stadsdeel Zuidoost,om het berdrijfspand in te kunnen treden/ dichtmaken plafond,Eenmalig,50000.00,.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002710,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,buurtkrant Nieuwendam Noordwest,Eenmalig,3525.00,3525.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002662,(Particulier),Eenmalige Initiatieven SD Zuidoost,Algemeen,stadsdeel Zuidoost,Vrouwen empowermend,Eenmalig,5000.00,5000.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002663,(Particulier),Subsidieregeling Bewonersinitiatieven,Participatie,stadsdeel Oost,mensen in het zonnetje zetten voor hun goede werken,Eenmalig,2000.00,.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002718,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,internationale vrouwendag noord oost 2016,Eenmalig,500.00,500.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002782,(Particulier),Nadere regels subsidies versterking bewonersparticipatie stadsdeel Zuidoost 2013,Participatie,stadsdeel Zuidoost,bewonersparticipatie,Eenmalig,5000.00,5000.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002798,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,voor de tentoonstelling Alfred Eikelenboom Primi Pensieri,Eenmalig,5000.00,.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002800,(Particulier),Nadere regels subsidies versterking bewonersparticipatie stadsdeel Zuidoost 2013,Participatie,stadsdeel Zuidoost,Een bootcamp voor de oudere bewoners (vrouwen) van Amsterdam zuidoost.,Eenmalig,5480.00,.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002801,(Particulier),Eenmalige Initiatieven SD Centrum,Algemeen,stadsdeel Centrum,Voor de digitalisering van de geschiedenis van de Zeedijk,Eenmalig,9000.00,9000.00,9000.00,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002814,(Particulier),Subsidieregeling groene daken en gevels Amsterdam 2016-2018 (groene daken),Ruimte en Duurzaamheid,Ruimte en Duurzaamheid,Groen dak,Eenmalig,2000.00,2000.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002887,(Particulier),Eenmalige Initiatieven SD Centrum,Algemeen,stadsdeel Centrum,subsidie uit het Cultuurbudget 2016,Eenmalig,1650.00,1650.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002897,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,Workshop gezond eten en leven,Eenmalig,290.00,230.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002902,(Particulier),Nadere regels subsidies versterking bewonersparticipatie stadsdeel Zuidoost 2013,Participatie,stadsdeel Zuidoost,Kleurrijk Holi,Eenmalig,3990.00,.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002903,(Particulier),Subsidieregeling groene daken en gevels Amsterdam 2016-2018 (groene daken),Ruimte en Duurzaamheid,Ruimte en Duurzaamheid,groen dak,Eenmalig,3711.00,1500.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002904,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,kinderdisco sinterklaasfeest,Eenmalig,5000.00,.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002905,(Particulier),Subsidie tijdelijk kunstprojecten,Cultuur,stadsdeel Zuid,Plaatsen van een tijdelijk kunstwerk,Eenmalig,2680.00,.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002924,(Particulier),Subsidieregeling Bewonersinitiatieven,Welzijn en Zorg,stadsdeel Zuid,buurtmoestuin,Eenmalig,5000.00,3000.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002931,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,Organisatie Koningsdag Durgerdam 2016,Eenmalig,500.00,500.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002949,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,Kledingruil voor Noorderlingen,Eenmalig,500.00,500.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002972,(Particulier),Nadere regels subsidie Kunst Cultuur West,Cultuur,stadsdeel West,Kunsteducatief project in De Houthavens,Eenmalig,3000.00,3000.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002993,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,Knutselclub Waterlandpleinbuurt,Eenmalig,431.00,431.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002997,(Particulier),Welzijnssubsidies West 2013,Welzijn en Zorg,stadsdeel West,Verlenging eetproject in buurtkamer de Bestevaer,Eenmalig,22941.60,22941.60,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002999,(Particulier),Eenmalige Initiatieven SD Centrum,Algemeen,stadsdeel Centrum,Jubileumdag Kattenburgerplein Amsterdamse marineveteranen,Eenmalig,2150.00,.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-002980,(Particulier),Subsidieregeling Bewonersinitiatieven,Welzijn en Zorg,stadsdeel Zuid,aanleggen groen haagje bij ondergrondse vuilcontainers,Eenmalig,1000.00,1000.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003018,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,ouderensoos RK St.Stephanus,Eenmalig,4906.00,4906.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003023,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,Paasfeest,Eenmalig,300.00,300.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003028,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,"Samenspel, spellenbijeenkomsten",Eenmalig,495.00,265.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003050,(Particulier),Subsidie Vrijwilligersinitiatieven in Zuid,Welzijn en Zorg,stadsdeel Zuid,Aandacht vestigen minderen op de arbeidsmarkt,Eenmalig,2000.00,.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003066,(Particulier),Subsidieregeling Burgerschap en Diversiteit,Participatie,"Onderwijs, Jeugd en Zorg",Roze stadsdorp amsterdam,Eenmalig,2000.00,2000.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003060,(Particulier),Subsidieregeling groene daken en gevels Amsterdam 2016-2018 (groene daken),Ruimte en Duurzaamheid,Ruimte en Duurzaamheid,Groen sedum dak,Eenmalig,970.00,970.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003063,(Particulier),Subsidieregeling Activiteiten door vrijwilligersorganisaties,Welzijn en Zorg,stadsdeel Oost,Verder ontwikkel van projecten die gestart zijn in oost.,Periodiek,30250.00,.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003080,(Particulier),Subsidieregeling Burgerschap en Diversiteit,Participatie,"Onderwijs, Jeugd en Zorg",De Verhalenbundel = Meeschrijven aan een verhalenbundel en ondertussen je Nederlands verbeteren,Eenmalig,4671.00,.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003083,(Particulier),Nadere regels subsidies versterking bewonersparticipatie stadsdeel Zuidoost 2013,Participatie,stadsdeel Zuidoost,Kinderen aan het sporten krijgen,Eenmalig,5000.00,5000.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003089,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,"Gezond eten, koken en leven",Eenmalig,239.00,239.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003097,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,Modeshow en kinderdisco,Eenmalig,500.00,460.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003138,(Particulier),Subsidie Vrijwilligersinitiatieven in Zuid,Welzijn en Zorg,stadsdeel Zuid,Gratis loopbaanspreekuur Amsterdam Zuid,Eenmalig,2000.00,900.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003161,(Particulier),Subsidieverordening Stedelijke Vernieuwing Amsterdam,Stedelijke ontwikkeling en wonen,Wonen,Gevelopknappen,Eenmalig,15000.00,.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003229,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,workshops organiseren voor meiden en vrouwen uit Amsterdam Noord,Eenmalig,4650.00,2920.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003275,(Particulier),Subsidieregeling groene daken en gevels Amsterdam 2016-2018 (groene daken),Ruimte en Duurzaamheid,Ruimte en Duurzaamheid,Groendak met polderdaksysteem,Eenmalig,3700.00,3700.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003283,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,Vakantie Activiteiten voor kinderen,Eenmalig,500.00,500.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003294,(Particulier),Eenmalige Initiatieven SD West,Algemeen,stadsdeel West,Hotel van Schaffelaar,Eenmalig,3500.00,3500.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003312,(Particulier),Nadere regels subsidies versterking bewonersparticipatie stadsdeel Zuidoost 2013,Participatie,stadsdeel Zuidoost,Caraibisch Dorpsfeest Driemond,Eenmalig,3540.00,3540.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003314,(Particulier),Nadere regels subsidies versterking bewonersparticipatie stadsdeel Zuidoost 2013,Participatie,stadsdeel Zuidoost,Bustocht naar Zeeland,Eenmalig,2976.00,2976.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003341,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,Sinterklaasfeest,Eenmalig,450.00,450.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003353,(Particulier),Subsidie Kunst en cultuur Oost,Cultuur,stadsdeel Oost,Picknickconcerten Oosterpark,Eenmalig,2000.00,2000.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003363,(Particulier),Eenmalige Initiatieven SD Oost,Algemeen,stadsdeel Oost,4 en 5 mei herdenking Seniorengroep Flevoflat,Eenmalig,575.00,575.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003369,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,Buurtfeest,Eenmalig,5000.00,.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003372,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,"kinderdisco, tienerdisco, sinterklaasfeest",Eenmalig,3350.00,500.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003386,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,Buurtfeest,Eenmalig,500.00,.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003392,(Particulier),Subsidieregeling Bewonersinitiatieven,Participatie,stadsdeel Oost,"Buurtfeest, Knooppunt Zuivelplein",Eenmalig,774.50,774.50,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003398,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,Sport en Spelmiddag Mariendaal,Eenmalig,1880.00,1140.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003410,(Particulier),Subsidieregeling groene daken en gevels Amsterdam 2016-2018 (groene daken),Ruimte en Duurzaamheid,Ruimte en Duurzaamheid,groen dak Jan Luijkenstraat 27-II Amsterdam,Eenmalig,1858.50,1858.50,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003416,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,Soos nieuwendam 2e tranche meedoen,Eenmalig,1000.00,800.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003419,(Particulier),Subsidieregeling Bewonersinitiatieven,Welzijn en Zorg,stadsdeel Zuid,In 5 straten komen panelen met het portret van diegene waarnaar de straat is vernoemd.,Eenmalig,4659.00,4659.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003434,(Particulier),Subsidie Kunst en cultuur Oost,Cultuur,stadsdeel Oost,aanvraag activiteit Boomhut,Eenmalig,21900.00,.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003441,(Particulier),Subsidie tijdelijk kunstprojecten,Cultuur,stadsdeel Zuid,Kunstenaars een podium geven en bewoners/bezoekers laagdrempelig in contact brengen met kunst,Eenmalig,10000.00,.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003446,(Particulier),Subsidieregeling groene daken en gevels Amsterdam 2016-2018 (groene daken),Ruimte en Duurzaamheid,Ruimte en Duurzaamheid,Groene daken,Eenmalig,3392.84,1696.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003474,(Particulier),Eenmalige Initiatieven SD Zuid,Algemeen,stadsdeel Zuid,workshop visagie voor jong en oud,Eenmalig,2920.00,2000.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003477,(Particulier),Subsidieregeling groene daken en gevels Amsterdam 2016-2018 (groene daken),Ruimte en Duurzaamheid,Ruimte en Duurzaamheid,Aan laten leggen biodivers groen dak,Eenmalig,3651.04,2107.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003478,(Particulier),Eenmalige Initiatieven SD Nieuw-West,Algemeen,stadsdeel Nieuw-West,"Ontmoeting, educatie, omzien naar elkaar en sociale samenhang van buurtbewoners",Eenmalig,3000.00,1800.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003483,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,Wij willen een feestavond organiseren voor eenzame oudere en minder bedeelde mensen van alle afkomst,Eenmalig,4500.00,1250.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003513,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,"Burenmarkt, een markt van en voor de buurt met hapjes, muziek, activiteiten en informatie",Eenmalig,500.00,385.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003516,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,Buurtwebsite,Eenmalig,493.64,235.91,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003517,(Particulier),Subsidieregeling Bewonersinitiatieven,Welzijn en Zorg,stadsdeel Zuid,Buurtinitiatief Beter Meerhuizenplein,Eenmalig,5000.00,5000.00,NULL,2016,2016-10-17 01:00:18.093,
SB_MI_SUBSIDIEREGISTER,SBA-003518,(Particulier),Subsidieregeling groene daken en gevels Amsterdam 2016-2018 (groene daken),Ruimte en Duurzaamheid,Ruimte en Duurzaamheid,Groendak,Eenmalig,1687.95,1687.95,NULL,2016,2016-10-17 01:00:18.093,
